Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
GO_Biological_Process_2021,mRNA catabolic process (GO:0006402),7/44,0.00010062441995836129,7.468943440956687,68.74501874050145,AGO1;AGO3;AGO4;EXOSC10;MRTO4;THRAP3;YTHDF2,0.24552358469840155
GO_Biological_Process_2021,production of small RNA involved in gene silencing by RNA (GO:0070918),5/20,0.00010874218451017733,13.121211862871142,119.75114363746856,AGO1;AGO3;AGO4;PUM1;SNIP1,0.26533093020483267
GO_Biological_Process_2021,regulation of cell morphogenesis (GO:0022604),6/32,0.00012350916722787876,9.097165812421121,81.86717069511394,CAPZB;MACF1;MFSD2A;PDPN;ZMYM4;ZMYM6,0.3013623680360242
GO_Biological_Process_2021,mRNA cleavage involved in gene silencing by miRNA (GO:0035279),3/5,0.00014960345137069708,58.84708134110501,518.2969883824288,AGO1;AGO3;AGO4,0.36503242134450087
GO_Biological_Process_2021,cell junction disassembly (GO:0150146),3/6,0.00029364330990119754,39.22937548834255,319.0581896444837,C1QA;C1QB;C1QC,0.716489676158922
GO_Biological_Process_2021,regulation of lamellipodium organization (GO:1902743),4/14,0.00031650037451743057,15.717741626658437,126.65648761908732,CAPZB;CDC42;EPHA2;PDPN,0.7722609138225306
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions (GO:0000375)",5/25,0.0003361084592171394,9.83838364467912,78.68814654943662,SF3A3;SNRNP40;SRRM1;SRSF10;SRSF4,0.8201046404898201
GO_Biological_Process_2021,miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280),3/7,0.0005043324007611435,29.420522561961317,223.3686974034404,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,mRNA metabolic process (GO:0016071),9/95,0.0006214697893876651,4.137877055165673,30.551697685308213,AGO3;AGO4;AURKAIP1;HNRNPR;LSM10;SF3A3;SFPQ;SRSF4;YTHDF2,1.0
GO_Biological_Process_2021,production of miRNAs involved in gene silencing by miRNA (GO:0035196),5/29,0.0006918951324455556,8.196969535583108,59.64177459372175,AGO1;AGO3;AGO4;PUM1;SNIP1,1.0
GO_Biological_Process_2021,RNA secondary structure unwinding (GO:0010501),3/8,0.000791964688140111,23.53521080613258,168.06479333799416,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,gene silencing by miRNA (GO:0035195),5/32,0.0011031697434970627,7.285072808307545,49.6081961815319,AGO1;AGO3;AGO4;PUM1;SNIP1,1.0
GO_Biological_Process_2021,carbohydrate derivative catabolic process (GO:1901136),4/19,0.0011097737392891315,10.475806245783478,71.27318618562046,FBXO2;FBXO44;FBXO6;FUCA1,1.0
GO_Biological_Process_2021,synapse pruning (GO:0098883),3/9,0.0011659403745782181,19.61166963558009,132.46167502163868,C1QA;C1QB;C1QC,1.0
GO_Biological_Process_2021,small RNA loading onto RISC (GO:0070922),3/9,0.0011659403745782181,19.61166963558009,132.46167502163868,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,"complement activation, classical pathway (GO:0006958)",3/9,0.0011659403745782181,19.61166963558009,132.46167502163868,C1QA;C1QB;C1QC,1.0
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),14/217,0.0011747219612384245,2.7383283117556965,18.474744760603034,ATAD3A;CDC42;CDK11A;CDK11B;ENO1;MAD2L2;MFSD2A;MTOR;MUL1;PPT1;PTCH2;RPS6KA1;SESN2;SLC25A33,1.0
GO_Biological_Process_2021,regulation of lamellipodium assembly (GO:0010591),5/34,0.0014630937902979247,6.7819573725693045,44.267206070654936,AKIRIN1;CAPZB;CDC42;EPHA2;WASF2,1.0
GO_Biological_Process_2021,membrane lipid catabolic process (GO:0046466),3/10,0.0016348123547037037,16.809140228042594,107.8512635631592,FUCA1;PPT1;SMPDL3B,1.0
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),11/156,0.0019211790047493852,3.002679581921086,18.781208941740367,CHD5;HDAC1;MEAF6;MTOR;NOC2L;PLK3;RBBP4;RPA2;RPL11;TAF12;TP73,1.0
GO_Biological_Process_2021,cellular macromolecule catabolic process (GO:0044265),6/53,0.0020106203085184246,5.027047880837604,31.21450869746928,DFFB;FBXO2;FBXO44;FBXO6;PABPC4;PPP1R8,1.0
GO_Biological_Process_2021,regulation of transport (GO:0051049),5/37,0.0021554838399501846,6.1452018992130935,37.729942283091155,DISP3;EPB41;MUL1;PINK1;YRDC,1.0
GO_Biological_Process_2021,ribonucleoside bisphosphate biosynthetic process (GO:0034030),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,ACOT7;PANK4;PPCS,1.0
GO_Biological_Process_2021,positive regulation of cellular respiration (GO:1901857),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,IFNLR1;PARK7;PINK1,1.0
GO_Biological_Process_2021,miRNA mediated inhibition of translation (GO:0035278),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,coenzyme A biosynthetic process (GO:0015937),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,ACOT7;PANK4;PPCS,1.0
GO_Biological_Process_2021,"negative regulation of translation, ncRNA-mediated (GO:0040033)",3/11,0.002206330708167066,14.707243172389475,89.9557418250283,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,humoral immune response mediated by circulating immunoglobulin (GO:0002455),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,C1QA;C1QB;C1QC,1.0
GO_Biological_Process_2021,purine nucleoside bisphosphate biosynthetic process (GO:0034033),3/11,0.002206330708167066,14.707243172389475,89.9557418250283,ACOT7;PANK4;PPCS,1.0
GO_Biological_Process_2021,regulation of peptidase activity (GO:0052547),4/23,0.0023426260105254408,8.268675559099284,50.07909090654051,ATP13A2;HDAC1;PINK1;SVBP,1.0
GO_Biological_Process_2021,RNA splicing (GO:0008380),8/98,0.0031806823000001265,3.506774998281448,20.166269117633377,RRAGC;SF3A3;SFPQ;SNRNP40;SRRM1;SRSF10;SRSF4;TARDBP,1.0
GO_Biological_Process_2021,regulation of actomyosin structure organization (GO:0110020),3/13,0.0036845465975274493,11.764587294475106,65.92413313804617,ASAP3;CDC42;SLC9A1,1.0
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",14/251,0.004456383948884488,2.341355373157158,12.674734421422794,DNAJC8;HNRNPR;PPIE;PPIH;SF3A3;SFPQ;SNIP1;SNRNP40;SPEN;SRRM1;SRSF10;SRSF4;SYF2;YBX1,1.0
GO_Biological_Process_2021,coenzyme A metabolic process (GO:0015936),3/14,0.004603104658348365,10.694530611597154,57.547528856603925,ACOT7;PANK4;PPCS,1.0
GO_Biological_Process_2021,pre-miRNA processing (GO:0031054),3/14,0.004603104658348365,10.694530611597154,57.547528856603925,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,protein catabolic process (GO:0030163),6/64,0.005218284429384598,4.0713387441931985,21.39727328485686,DDI2;FBXO2;FBXO44;FBXO6;MTOR;PPT1,1.0
GO_Biological_Process_2021,RNA processing (GO:0006396),11/179,0.00550068281576836,2.588518791524107,13.467760535003933,AURKAIP1;HNRNPR;NOL9;PABPC4;RRAGC;SF3A3;SFPQ;SNRNP40;SRRM1;SRSF4;TARDBP,1.0
GO_Biological_Process_2021,negative regulation of ubiquitin-protein transferase activity (GO:0051444),3/15,0.005648106545764319,9.80281670919886,50.743642675253625,MAD2L2;PARK7;RPL11,1.0
GO_Biological_Process_2021,regulation of neuron projection arborization (GO:0150011),3/15,0.005648106545764319,9.80281670919886,50.743642675253625,DVL1;MACF1;MFSD2A,1.0
GO_Biological_Process_2021,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377),2/5,0.005932890542369408,26.10040109570814,133.82311815105345,PARK7;PINK1,1.0
GO_Biological_Process_2021,positive regulation of bicellular tight junction assembly (GO:1903348),2/5,0.005932890542369408,26.10040109570814,133.82311815105345,EPHA2;NPHP4,1.0
GO_Biological_Process_2021,negative regulation of hydrogen peroxide-induced neuron death (GO:1903208),2/5,0.005932890542369408,26.10040109570814,133.82311815105345,PARK7;PINK1,1.0
GO_Biological_Process_2021,regulation of antifungal innate immune response (GO:1905034),2/5,0.005932890542369408,26.10040109570814,133.82311815105345,PLA2G5;TRIM62,1.0
GO_Biological_Process_2021,RNA metabolic process (GO:0016070),9/133,0.006285015342049724,2.864200718388922,14.520314715548139,AGO1;AGO3;AGO4;HNRNPR;NOL9;PABPC4;PPP1R8;SNRNP40;ZC3H12A,1.0
GO_Biological_Process_2021,negative regulation of type I interferon-mediated signaling pathway (GO:0060339),3/16,0.006823892045386851,9.04828956101569,45.12676334768942,ISG15;MUL1;YTHDF2,1.0
GO_Biological_Process_2021,aminoglycan catabolic process (GO:0006026),4/31,0.0071127874355616455,5.81630812945018,28.76665193469082,AGRN;FUCA1;HSPG2;SDC3,1.0
GO_Biological_Process_2021,RNA catabolic process (GO:0006401),5/49,0.007385112748535178,4.466482924001263,21.922789432807672,AGO3;AGO4;PABPC4;PPP1R8;YTHDF2,1.0
GO_Biological_Process_2021,regulation of stem cell proliferation (GO:0072091),3/17,0.008134227858674296,8.401552005430114,40.42553319859564,AGO3;KDF1;KDM1A,1.0
GO_Biological_Process_2021,RNA interference (GO:0016246),3/17,0.008134227858674296,8.401552005430114,40.42553319859564,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,regulation of cellular component organization (GO:0051128),9/139,0.008310757934225636,2.7311608419158846,13.082818864455847,ANGPTL7;ATAD3A;CDK11A;CDK11B;MAD2L2;MTOR;PARK7;PINK1;PTCH2,1.0
GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),9/140,0.008691669913068294,2.7101723626758636,12.860825351875453,CNKSR1;EPHA10;EPHA2;EPHA8;EPHB2;FGR;PTPRF;PTPRU;TIE1,1.0
GO_Biological_Process_2021,hexose import across plasma membrane (GO:0140271),2/6,0.008752514158603515,19.57429680573701,92.7511276515359,SLC2A1;SLC2A5,1.0
GO_Biological_Process_2021,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),2/6,0.008752514158603515,19.57429680573701,92.7511276515359,ATP5IF1;PINK1,1.0
GO_Biological_Process_2021,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),2/6,0.008752514158603515,19.57429680573701,92.7511276515359,PTPRF;PTPRU,1.0
GO_Biological_Process_2021,regulation of protein targeting (GO:1903533),2/6,0.008752514158603515,19.57429680573701,92.7511276515359,ATP5IF1;PINK1,1.0
GO_Biological_Process_2021,mRNA processing (GO:0006397),15/300,0.008844268502328891,2.0851871528827393,9.858734950194835,AURKAIP1;DNAJC8;HNRNPR;PPIE;PPIH;SF3A3;SFPQ;SNIP1;SNRNP40;SPEN;SRRM1;SRSF10;SRSF4;SYF2;YBX1,1.0
GO_Biological_Process_2021,"mRNA splicing, via spliceosome (GO:0000398)",14/274,0.009385853000217614,2.1316872000444227,9.951891951374199,DNAJC8;HNRNPR;PPIE;PPIH;SF3A3;SFPQ;SNIP1;SNRNP40;SPEN;SRRM1;SRSF10;SRSF4;SYF2;YBX1,1.0
GO_Biological_Process_2021,glycoprotein catabolic process (GO:0006516),3/18,0.009582340294849133,7.841046123922614,36.44387627885043,FBXO2;FBXO44;FBXO6,1.0
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),8/118,0.009625205685211812,2.866223150908251,13.308934675767148,CTNNBIP1;DVL1;EPB41;KDM1A;LDLRAP1;PARK7;PEX14;RPL11,1.0
GO_Biological_Process_2021,neural tube closure (GO:0001843),4/34,0.009886036132252772,5.233870864908518,24.162855767023533,DVL1;MTHFR;PHACTR4;SKI,1.0
GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),6/74,0.010475525836144436,3.4708263187615533,15.822503195607592,CTNNBIP1;DVL1;KDM1A;PARK7;PEX14;PTPRF,1.0
GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),6/74,0.010475525836144436,3.4708263187615533,15.822503195607592,ARHGEF10L;ASAP3;CDC42;SLC9A1;STMN1;WASF2,1.0
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),5/54,0.01106896427371459,4.009688645032058,18.058074272332288,AGO1;AGO3;AGO4;HDAC1;PITHD1,1.0
GO_Biological_Process_2021,glycosaminoglycan metabolic process (GO:0030203),5/54,0.01106896427371459,4.009688645032058,18.058074272332288,AGRN;B3GALT6;FUCA1;HSPG2;SDC3,1.0
GO_Biological_Process_2021,regulation of autophagy of mitochondrion (GO:1903146),3/19,0.011170946524016635,7.350603477603553,33.036838439328264,ATP13A2;PARK7;PINK1,1.0
GO_Biological_Process_2021,glycoprotein metabolic process (GO:0009100),5/55,0.011932381384421289,3.9292928519334773,17.400871232421647,FBXO2;FBXO44;FBXO6;MAN1C1;PARK7,1.0
GO_Biological_Process_2021,positive regulation of pinocytosis (GO:0048549),2/7,0.012051786861740462,15.65863423175433,69.1883383827585,CDC42;PPT1,1.0
GO_Biological_Process_2021,positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779),2/7,0.012051786861740462,15.65863423175433,69.1883383827585,MFN2;PINK1,1.0
GO_Biological_Process_2021,regulation of androgen receptor signaling pathway (GO:0060765),4/36,0.012076260950403721,4.906249903603833,21.668519710598765,HDAC1;HEYL;KDM1A;PARK7,1.0
GO_Biological_Process_2021,regulation of mRNA processing (GO:0050684),4/36,0.012076260950403721,4.906249903603833,21.668519710598765,CDK11A;CDK11B;KHDRBS1;SRSF10,1.0
GO_Biological_Process_2021,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",4/36,0.012076260950403721,4.906249903603833,21.668519710598765,AGO1;AGO3;AGO4;GNB1,1.0
GO_Biological_Process_2021,ncRNA processing (GO:0034470),11/201,0.012571926614666874,2.286190891897937,10.005032045867544,AGO1;AGO3;AGO4;EBNA1BP2;EXOSC10;INTS11;MRTO4;NOL9;RPL11;RPL22;UTP11,1.0
GO_Biological_Process_2021,mitochondrion organization (GO:0007005),10/175,0.0128185744105664,2.3914656296114,10.419281024569568,ATAD3A;ATAD3B;ATAD3C;MFN2;MTFR1L;MUL1;PARK7;PINK1;SLC25A33;VPS13D,1.0
GO_Biological_Process_2021,Rho protein signal transduction (GO:0007266),5/56,0.012840408315519516,3.8520498350348418,16.776286352485855,CDC42;CNKSR1;PDPN;PHACTR4;PLEKHG5,1.0
GO_Biological_Process_2021,glycosaminoglycan catabolic process (GO:0006027),5/56,0.012840408315519516,3.8520498350348418,16.776286352485855,AGRN;FUCA1;HSPG2;SDC3;SLC9A1,1.0
GO_Biological_Process_2021,post-transcriptional gene silencing by RNA (GO:0035194),3/20,0.012902284446845946,6.917859966145556,30.095118290986342,AGO1;AGO3;AGO4,1.0
GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),3/20,0.012902284446845946,6.917859966145556,30.095118290986342,SLC2A1;SLC2A5;SLC45A1,1.0
GO_Biological_Process_2021,positive regulation of proteolysis (GO:0045862),5/57,0.013794013104933788,3.7777777034015383,16.182188667356066,ATP5IF1;AURKAIP1;PINK1;TNFRSF1B;ZC3H12A,1.0
GO_Biological_Process_2021,ribosomal large subunit biogenesis (GO:0042273),5/57,0.013794013104933788,3.7777777034015383,16.182188667356066,EBNA1BP2;MRPL20;MRTO4;NOC2L;RPL11,1.0
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),5/57,0.013794013104933788,3.7777777034015383,16.182188667356066,CLSTN1;COL16A1;EPHA2;EPHB2;NPHP4,1.0
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),9/152,0.014362760958686334,2.4812071346029057,10.52805084969288,CAMK2N1;CEP85;DVL1;EPHB2;ERRFI1;PARK7;PRKCZ;TARDBP;ZC3H12A,1.0
GO_Biological_Process_2021,positive regulation of production of molecular mediator of immune response (GO:0002702),4/38,0.014554888392248473,4.617172584805582,19.529847587541195,EPHB2;LAPTM5;TNFRSF14;VAMP3,1.0
GO_Biological_Process_2021,mRNA destabilization (GO:0061157),4/38,0.014554888392248473,4.617172584805582,19.529847587541195,PUM1;TARDBP;YTHDF2;ZC3H12A,1.0
GO_Biological_Process_2021,positive regulation of signaling (GO:0023056),4/38,0.014554888392248473,4.617172584805582,19.529847587541195,CLSTN1;ECE1;RIMS3;VAMP3,1.0
GO_Biological_Process_2021,cellular component assembly (GO:0022607),13/261,0.014623774020029776,2.072232852477831,8.755404944333392,CDC42;CFAP74;DVL1;ESPN;FBLIM1;HES5;NOC2L;PEX14;PPIH;RBBP4;SLC2A1;VAMP3;YTHDF2,1.0
GO_Biological_Process_2021,aerobic respiration (GO:0009060),3/21,0.014778141234215728,6.533199067071783,27.534860860126408,MTFR1L;SDHB;UQCRHL,1.0
GO_Biological_Process_2021,lymphatic endothelial cell differentiation (GO:0060836),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,PDPN;TIE1,1.0
GO_Biological_Process_2021,regulation of establishment of protein localization to mitochondrion (GO:1903747),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,ATP5IF1;PINK1,1.0
GO_Biological_Process_2021,glyoxylate metabolic process (GO:0046487),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,ALDH4A1;HYI,1.0
GO_Biological_Process_2021,regulation of chaperone-mediated autophagy (GO:1904714),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,ATP13A2;PLK3,1.0
GO_Biological_Process_2021,protein depalmitoylation (GO:0002084),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,LYPLA2;PPT1,1.0
GO_Biological_Process_2021,macromolecule depalmitoylation (GO:0098734),2/8,0.01580506091960724,13.04819251576588,54.11640087381568,LYPLA2;PPT1,1.0
GO_Biological_Process_2021,negative regulation of autophagy (GO:0010507),5/59,0.015841671059807952,3.637485899205298,15.077784275265078,CPTP;EIF4G3;KDM4A;MTOR;PINK1,1.0
GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),6/81,0.01588004732917382,3.1457489257945563,13.031868414200254,EPHB2;P3H1;PARK7;PPP1R8;TARDBP;ZC3H12A,1.0
GO_Biological_Process_2021,positive regulation of translational initiation (GO:0045948),3/22,0.01679988058833307,6.189028788953143,25.29074512689807,KHDRBS1;MTOR;YTHDF2,1.0
GO_Biological_Process_2021,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",3/22,0.01679988058833307,6.189028788953143,25.29074512689807,ERI3;EXOSC10;NOL9,1.0
GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),4/41,0.01883790176908029,4.242153360418661,16.84934269994769,ATP5IF1;PARK7;PINK1;SLC25A33,1.0
GO_Biological_Process_2021,protein deacylation (GO:0035601),3/23,0.01896846877500423,5.879275538646368,23.31119356044767,HDAC1;LYPLA2;PPT1,1.0
GO_Biological_Process_2021,hexose transmembrane transport (GO:0008645),3/23,0.01896846877500423,5.879275538646368,23.31119356044767,SLC2A1;SLC2A5;SLC45A1,1.0
GO_Biological_Process_2021,skeletal muscle fiber development (GO:0048741),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,SELENON;SKI,1.0
GO_Biological_Process_2021,positive regulation of ATP biosynthetic process (GO:2001171),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,ENO1;PINK1,1.0
GO_Biological_Process_2021,positive regulation of autophagy of mitochondrion (GO:1903599),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,PARK7;VPS13D,1.0
GO_Biological_Process_2021,exonucleolytic trimming involved in rRNA processing (GO:0000459),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,ERI3;EXOSC10,1.0
GO_Biological_Process_2021,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",2/9,0.019987666789615548,11.18359129005984,43.75736501649889,ERI3;EXOSC10,1.0
GO_Biological_Process_2021,negative regulation of ubiquitin protein ligase activity (GO:1904667),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,MAD2L2;RPL11,1.0
GO_Biological_Process_2021,regulation of pinocytosis (GO:0048548),2/9,0.019987666789615548,11.18359129005984,43.75736501649889,CDC42;PPT1,1.0
GO_Biological_Process_2021,regulation of nervous system development (GO:0051960),4/42,0.02042101253964054,4.130305521566421,16.071807184535267,HES5;HEYL;TNFRSF1B;YTHDF2,1.0
GO_Biological_Process_2021,translesion synthesis (GO:0019985),4/42,0.02042101253964054,4.130305521566421,16.071807184535267,FAAP20;ISG15;MAD2L2;RPA2,1.0
GO_Biological_Process_2021,ATP-dependent chromatin remodeling (GO:0043044),4/42,0.02042101253964054,4.130305521566421,16.071807184535267,ARID1A;DMAP1;HDAC1;RBBP4,1.0
GO_Biological_Process_2021,positive regulation of lamellipodium assembly (GO:0010592),3/24,0.021284499474966644,5.599022597892619,21.55498391468585,AKIRIN1;CDC42;WASF2,1.0
GO_Biological_Process_2021,regulation of cytokine production involved in immune response (GO:0002718),3/24,0.021284499474966644,5.599022597892619,21.55498391468585,LAPTM5;TNFRSF14;TNFRSF1B,1.0
GO_Biological_Process_2021,positive regulation of receptor recycling (GO:0001921),2/10,0.02457588039834349,9.785140370780313,36.26363029444785,ECE1;VAMP3,1.0
GO_Biological_Process_2021,rRNA 3'-end processing (GO:0031125),2/10,0.02457588039834349,9.785140370780313,36.26363029444785,ERI3;EXOSC10,1.0
